body,documents,type,id,gold_exact_answer,gold_ideal_answer,retrieved_pmids,retrieved_docids,pred_exact_answer,pred_ideal_answer,raw_llm,sources,answer_em,answer_f1,contexts
"Which is the main CHEK2 genetic variant, thought to be involved in familial breast cancer?","['17721994', '16998506', '12610780', '19763819', '14618615']",factoid,5357b36cf1005d6b58000006,[['CHEK2 1100delC mutation']],['CHEK2 1100delC mutation is recurrently detected in the general population and is thought to confer a moderate risk for breast cancer.'],"['8178941', '24220097', '22707725', '16931984', '8825048']","['8178941#0', '24220097#1', '22707725#2', '16931984#3', '8825048#4']",[],A344V,"```json
{
""exact_answer"": """",
""ideal_answer"": ""A344V""
}
```","[{'doc_id': '8178941#0', 'pmid': '8178941', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24220097#1', 'pmid': '24220097', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22707725#2', 'pmid': '22707725', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '16931984#3', 'pmid': '16931984', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '8825048#4', 'pmid': '8825048', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['family history of pancreatic carcinoma for K-ras mutations may identify patients at risk for the development of invasive carcinoma.', 'also shows the utility of molecular testing to support the hypothesis of primary versus metastatic disease in melanoma.', 'Given the synergistic consequences on contractility, it is not surprising that the mutants cause lethal, hereditary dilated cardiomyopathy.', 'the mutation A344V that were aggravated by local anesthetic intoxication. The results indicate that certain forms of the LQTS may constitute a specific pharmacogenetic risk factor for regional anesthesia.', 'that mutation analysis can contribute to a diagnosis of tuberous sclerosis in families with an incomplete phenotype.']"
What is the number of long non coding RNAs in the human genome,"['23126680', '23846593']",factoid,535d2cf09a4572de6f000004,"['between 10,000 and 20,000']","['Different estimates put currently the number of human long non coding RNAs between 10,000 and 20,000']","['23424633', '23083810', '22499769', '22147611', '17693653']","['23424633#0', '23083810#1', '22499769#2', '22147611#3', '17693653#4']",[],,"```json
{
""exact_answer"": """",
""ideal_answer"": """"
}
```","[{'doc_id': '23424633#0', 'pmid': '23424633', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23083810#1', 'pmid': '23083810', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22499769#2', 'pmid': '22499769', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22147611#3', 'pmid': '22147611', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '17693653#4', 'pmid': '17693653', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['insight into viral replication, viral immune evasion strategies, and the mechanism of antiviral RNAi.', 'describe currently available compounds with significant therapeutic potential for treating genetic disorders and cancer.', 'understanding of the functions of nonreceptor tyrosine kinases with high specificity and kinetic resolution.', 'particular challenge for the pediatrician is the sufficient and adequate pain therapy in palliative care.', 'in assessing the biological activity of antiangiogenic agents in the absence of validated biological assays.']"
What is the proportion of non canonical splice sites in the human genome?,"['11058137', '11125105']",factoid,535d35779a4572de6f000005,['Between 1% and 2% '],['Between 1% and 2% of human splice sites do not contain the canonical GT-AG dinucleotides'],"['21542789', '22707725', '11244211', '19131518', '17693653']","['21542789#0', '22707725#1', '11244211#2', '19131518#3', '17693653#4']",[],,"```json
{
""exact_answer"": """",
""ideal_answer"": """"
}
```","[{'doc_id': '21542789#0', 'pmid': '21542789', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22707725#1', 'pmid': '22707725', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '11244211#2', 'pmid': '11244211', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19131518#3', 'pmid': '19131518', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '17693653#4', 'pmid': '17693653', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['identifying new genetic polymorphisms remains low. We describe the current knowledge about the role of non-MHC genes in the pathogenesis of rheumatoid arthritis.', 'Given the synergistic consequences on contractility, it is not surprising that the mutants cause lethal, hereditary dilated cardiomyopathy.', 'in approximately 35% of familial cases with leukoencephalopathy, suggesting genetic heterogeneity of the disease.', 'We propose that this isoform may be involved in modulating the cellular response to the rapid early cell cycles in externally developing species.', 'in assessing the biological activity of antiangiogenic agents in the absence of validated biological assays.']"
What is the name for anorexia in gymnasts?,"['24240086', '10551340']",factoid,53617eeb7d100faa0900000a,[['Anorexia Athletica']],['Anorexia athletica'],"['22147611', '8381208', '21839922', '22480369', '24199193']","['22147611#0', '8381208#1', '21839922#2', '22480369#3', '24199193#4']",[],excessive insertional mutagenesis caused during nutrient starvation by transposable elements in eukaryotic cells.,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""excessive insertional mutagenesis caused during nutrient starvation by transposable elements in eukaryotic cells.""
}
```","[{'doc_id': '22147611#0', 'pmid': '22147611', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '8381208#1', 'pmid': '8381208', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21839922#2', 'pmid': '21839922', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22480369#3', 'pmid': '22480369', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24199193#4', 'pmid': '24199193', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['particular challenge for the pediatrician is the sufficient and adequate pain therapy in palliative care.', 'in patients with this syndrome should be considered an indication to search for an occult breast cancer.', 'excessive insertional mutagenesis caused during nutrient starvation by transposable elements in eukaryotic cells.', 'the pretreatment step needs to fit the prerequisites defined by the actual microorganisms applied for fermentation.', 'involved in cancer metastasis, then we summarize the various small molecule inhibitors that inhibit STAT3 signaling.']"
Which is the relation between sweating and anaerobic threshold?,"['12937031', '9694410', '7588694', '2703281']",factoid,536787467d100faa09000010,[['There is no clear evidence of the relationship between sweating and anaerobic threshold']],['There is no clear evidence of the relationship between sweating and anaerobic threshold'],"['11239395', '22147611', '23402716', '23065279', '22707725']","['11239395#0', '22147611#1', '23402716#2', '23065279#3', '22707725#4']",[],The document does not provide information about the relation between sweating and anaerobic threshold.,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""The document does not provide information about the relation between sweating and anaerobic threshold.""
}
```","[{'doc_id': '11239395#0', 'pmid': '11239395', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22147611#1', 'pmid': '22147611', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23402716#2', 'pmid': '23402716', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23065279#3', 'pmid': '23065279', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22707725#4', 'pmid': '22707725', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['because Ccr4p and Caf1p interact with transcription factors, these results suggest an unexpected link between mRNA synthesis and turnover.', 'particular challenge for the pediatrician is the sufficient and adequate pain therapy in palliative care.', 'forms of exercise lowered acylated ghrelin and increased total PYY, but the changes did not differ significantly between exercise modes.', 'better association of the molecular defects with the severity of the deficiency than with clinical manifestations.', 'Given the synergistic consequences on contractility, it is not surprising that the mutants cause lethal, hereditary dilated cardiomyopathy.']"
Which is the gene most commonly mutated in Tay-Sachs disease?,"['14648242', '9401008', '7858168', '8411703', '8490625', '3375249', '3362213', '2967444']",factoid,536e46f27d100faa09000012,[['HEXA']],"['HEXA gene, encoding the alpha-subunit of the lysosomal enzyme, beta-N-acetylhexosaminidase A']","['22707725', '8825048', '23083810', '22147611', '23424633']","['22707725#0', '8825048#1', '23083810#2', '22147611#3', '23424633#4']",[],The document does not provide information about the gene most commonly mutated in Tay-Sachs disease.,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""The document does not provide information about the gene most commonly mutated in Tay-Sachs disease.""
}
```","[{'doc_id': '22707725#0', 'pmid': '22707725', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '8825048#1', 'pmid': '8825048', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23083810#2', 'pmid': '23083810', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22147611#3', 'pmid': '22147611', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23424633#4', 'pmid': '23424633', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['Given the synergistic consequences on contractility, it is not surprising that the mutants cause lethal, hereditary dilated cardiomyopathy.', 'that mutation analysis can contribute to a diagnosis of tuberous sclerosis in families with an incomplete phenotype.', 'describe currently available compounds with significant therapeutic potential for treating genetic disorders and cancer.', 'particular challenge for the pediatrician is the sufficient and adequate pain therapy in palliative care.', 'insight into viral replication, viral immune evasion strategies, and the mechanism of antiviral RNAi.']"
Which is the main regulatory molecule of SERCA2A function in the cardiac muscle?,"['25451386', '23710633', '21266500', '18971376', '15598648', '11371203', '10555147', '19948724', '19112098', '18508637', '18415121']",factoid,54cb9c94f693c3b16b000005,"[['Phospholamban', 'PLN', 'plb']]","['SERCA2a activity is regulated by phosphorylation of another SR protein, Phospholamban (PLN). Phospholamban (PLB) inhibits the activity of SERCA2a, the Ca(2+)-ATPase in cardiac sarcoplasmic reticulum, by decreasing the apparent affinity of the enzyme for Ca(2+).']","['23710633', '22248668', '15143168', '22175015', '23555300']","['23710633#0', '22248668#1', '15143168#2', '22175015#3', '23555300#4']",[],CK2 phosphorylation of Bdf1,"```json
{
  ""exact_answer"": """",
  ""ideal_answer"": ""CK2 phosphorylation of Bdf1""
}
```","[{'doc_id': '23710633#0', 'pmid': '23710633', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22248668#1', 'pmid': '22248668', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '15143168#2', 'pmid': '15143168', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22175015#3', 'pmid': '22175015', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23555300#4', 'pmid': '23555300', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['underlying the regulation of SERCA2a activity and the potential therapeutic modalities for the treatment of heart failure.', 'and establish the role of p53 in regulation of aging via its transcriptional control of cellular metabolism.', 'findings suggest that CK2 phosphorylation of Bdf1 may regulate RNA polymerase II transcription and/or chromatin structure.', 'to the classical p38α isoform, although they may play central and distinct role in certain physiological and pathological processes.', 'which CD84 genotypes and/or expression may serve as a useful biomarker for response to etanercept treatment in RA patients of European ancestry.']"
Which is the main calcium binding protein of the sarcoplasmic reticulum?,"['16571864', '14715535', '11058082', '1860177', '24025332', '16477617', '19230141']",factoid,54cf45e7f693c3b16b00000a,"[['Calsequestrin', 'casq']]","['Calsequestrin is the major calcium-binding protein of cardiac and skeletal muscles whose function is to sequester Ca(2+ )in the lumen of the sarcoplasmic reticulum (SR).', 'Calsequestrin is the major calcium-binding protein of cardiac and skeletal muscles whose function is to sequester Ca(2+ )in the lumen of the sarcoplasmic reticulum (SR).  ']","['18159245', '22707725', '2833535', '23511973', '21614516']","['18159245#0', '22707725#1', '2833535#2', '23511973#3', '21614516#4']",[['Calbindin']],The results indicate the calcium handling properties of hiPSC-derived cardiomyocytes are relatively immature to hESC counterparts.,"```json
{
""exact_answer"": ""Calbindin"",
""ideal_answer"": ""The results indicate the calcium handling properties of hiPSC-derived cardiomyocytes are relatively immature to hESC counterparts.""
}
```","[{'doc_id': '18159245#0', 'pmid': '18159245', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22707725#1', 'pmid': '22707725', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '2833535#2', 'pmid': '2833535', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '23511973#3', 'pmid': '23511973', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21614516#4', 'pmid': '21614516', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['first evidence that a mutation in a sarcomeric protein can cause noncompaction of the ventricular myocardium.', 'Given the synergistic consequences on contractility, it is not surprising that the mutants cause lethal, hereditary dilated cardiomyopathy.', 'using Western blotting with autoimmune plasma to identify specific polypeptides in a crude antigen preparation.', 'Together, our findings demonstrate that the outer rER membrane is a central nucleation site of siRNA-mediated RNA silencing.', 'The results indicate the calcium handling properties of hiPSC-derived cardiomyocytes are relatively immature to hESC counterparts.']"
Treatment of which disease was investigated in the MR CLEAN study?,"['25517348', '25432979', '25179366', '24330796']",factoid,54cf7051f693c3b16b000013,[['acute ischemic stroke']],['Multicenter Randomized CLinical trial of Endovascular treatment for Acute ischemic stroke in the Netherlands (MR CLEAN) study investigated endovascular treatment for acute ischemic stroke.'],"['21741862', '20189881', '24220097', '24314737', '24258972']","['21741862#0', '20189881#1', '24220097#2', '24314737#3', '24258972#4']",[],disease treatments on cortical fibrillar amyloid-beta load in vivo.,"```json
{
""exact_answer"": """",
""ideal_answer"": ""disease treatments on cortical fibrillar amyloid-beta load in vivo.""
}
```","[{'doc_id': '21741862#0', 'pmid': '21741862', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20189881#1', 'pmid': '20189881', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24220097#2', 'pmid': '24220097', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24314737#3', 'pmid': '24314737', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '24258972#4', 'pmid': '24258972', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['validation from very large datasets such as those of the Prostate Cancer Association group to investigate cancer associated alterations (PRACTICAL) Consortium.', 'disease treatments on cortical fibrillar amyloid-beta load in vivo. Elan Pharmaceuticals and Wyeth Research.', 'also shows the utility of molecular testing to support the hypothesis of primary versus metastatic disease in melanoma.', 'strategy for sequence or combination therapy to optimize the use of these new molecules should be investigated.', 'the roles of these factors, the clinical outcomes of melanoma patients promise to be greatly improved.']"
Which is the protein that is encoded by the gene GLT8D1?,"['24373612', '24114764']",factoid,54d643023706e89528000007,[['glycosyltransferase 8 domain containing 1']],['The GLT8D1 gene codes for the protein named glycosyltransferase 8 domain containing 1'],"['22175015', '19549685', '12554688', '21936531', '2833535']","['22175015#0', '19549685#1', '12554688#2', '21936531#3', '2833535#4']",[],This question cannot be answered from the provided document text.,"```json
{
""exact_answer"": """",
""ideal_answer"": ""This question cannot be answered from the provided document text.""
}
```","[{'doc_id': '22175015#0', 'pmid': '22175015', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '19549685#1', 'pmid': '19549685', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '12554688#2', 'pmid': '12554688', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21936531#3', 'pmid': '21936531', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '2833535#4', 'pmid': '2833535', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['to the classical p38α isoform, although they may play central and distinct role in certain physiological and pathological processes.', 'also acquires affinity for damaged mitochondria in cells treated with hydrogen peroxide. These data suggest that Atg4D is an autophagy regulator that links mitochondrial dysfunction with apoptosis.', 'phenotype to that related to mutations in its paralogue MTMR2 indicate that this gene is the CMT4B2 gene.', 'These compounds represent novel chemical probes for biological function studies of DOT1L in health and disease.', 'using Western blotting with autoimmune plasma to identify specific polypeptides in a crude antigen preparation.']"
What is the target of the drug Olaparib?,"['25531448', '25526472', '25483710', '25481791', '25417706', '25374341', '25366685', '25302833', '25275045', '25221646', '25218906', '25144364', '25139258', '25128455', '25127709', '25120693']",factoid,54d649843706e89528000009,"[['poly(ADP-ribose) polymerase', 'PARP']]",['The drug Olaparib target the protein poly(ADP-ribose) polymerase.'],"['25366685', '22147611', '20676553', '22519766', '21813326']","['25366685#0', '22147611#1', '20676553#2', '22519766#3', '21813326#4']",[],Olaparib warrants further investigation in confirmatory studies.,"```json
{
""exact_answer"": """",
""ideal_answer"": ""Olaparib warrants further investigation in confirmatory studies.""
}
```","[{'doc_id': '25366685#0', 'pmid': '25366685', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22147611#1', 'pmid': '22147611', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '20676553#2', 'pmid': '20676553', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '22519766#3', 'pmid': '22519766', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}, {'doc_id': '21813326#4', 'pmid': '21813326', 'text': None, 'offsetInBeginSection': None, 'offsetInEndSection': None}]",0.0,0.0,"['across different tumor types associated with germline BRCA1/2 mutations. Olaparib warrants further investigation in confirmatory studies.', 'particular challenge for the pediatrician is the sufficient and adequate pain therapy in palliative care.', 'and, therefore, to enhance the quality of the Brazilian pharmaceutical services model in oncology.', 'with FLT-3 internal tandem duplication mutations; this type of targeted therapy continues to be studied.', 'manipulating NeurimmiR control over the immune contributions to cognitive pathways may offer new therapeutic targets.']"
